"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"540683674929610753","","","2014-12-05 01:46:48 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Bennie Thompson Wikipedia article edited by WallAdhesion http://t.co/5vqC1keBDu","","","","http://en.wikipedia.org/w/index.php?diff=636695820&oldid=636098236"
"540678735692070912","","","2014-12-05 01:27:10 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Thad Cochran Wikipedia article edited by Americus55 http://t.co/U8ktrc4rVg","","","","http://en.wikipedia.org/w/index.php?diff=636693386&oldid=634257612"
"540670631239770112","","","2014-12-05 00:54:58 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Elijah Cummings Wikipedia article edited by WallAdhesion http://t.co/TQSWNT9BgE","","","","http://en.wikipedia.org/w/index.php?diff=636689731&oldid=636673440"
"540650335782858752","","","2014-12-04 23:34:19 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Scott DesJarlais Wikipedia article edited by RobertMonday http://t.co/kJBPV44REx","","","","http://en.wikipedia.org/w/index.php?diff=636679963&oldid=633003584"
"540649371109695488","","","2014-12-04 23:30:29 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Terri Sewell Wikipedia article edited by ComfyKem http://t.co/SiK9lpmJe3","","","","http://en.wikipedia.org/w/index.php?diff=636679495&oldid=632508391"
"540648855252262912","","","2014-12-04 23:28:26 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Lindsey Graham Wikipedia article edited by GB fan http://t.co/jZiwVkNmnJ","","","","http://en.wikipedia.org/w/index.php?diff=636679266&oldid=636678992"
"540648281786028032","","","2014-12-04 23:26:09 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Lindsey Graham Wikipedia article edited by Anonymous http://t.co/3IOhmCqCLd","","","","http://en.wikipedia.org/w/index.php?diff=636678992&oldid=635787061"
"540647389917626368","","","2014-12-04 23:22:37 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Ron DeSantis Wikipedia article edited by RobertMonday http://t.co/A2xmgFxD8x","","","","http://en.wikipedia.org/w/index.php?diff=636678534&oldid=633531197"
"540647035054350337","","","2014-12-04 23:21:12 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Mike Quigley (politician) Wikipedia article edited by Maranjosie http://t.co/7Spgrx0cV1","","","","http://en.wikipedia.org/w/index.php?diff=636678360&oldid=620335301"
"540646066593759232","","","2014-12-04 23:17:21 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","John Culberson Wikipedia article edited by RobertMonday http://t.co/TF3IyL5YrW","","","","http://en.wikipedia.org/w/index.php?diff=636677924&oldid=630339359"
"540643267839533056","","","2014-12-04 23:06:14 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Ander Crenshaw Wikipedia article edited by RobertMonday http://t.co/5QIYIaQpUE","","","","http://en.wikipedia.org/w/index.php?diff=636676588&oldid=623745438"
"540636896909860865","","","2014-12-04 22:40:55 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Elizabeth Warren Wikipedia article edited by 1990'sguy http://t.co/PJJL4SF9PR","","","","http://en.wikipedia.org/w/index.php?diff=636673689&oldid=636229181"
"540636329663815680","","","2014-12-04 22:38:40 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Elijah Cummings Wikipedia article edited by WallAdhesion http://t.co/zGrPGbbdbw","","","","http://en.wikipedia.org/w/index.php?diff=636673440&oldid=635461568"
"540622097165586432","","","2014-12-04 21:42:06 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Tom Cotton Wikipedia article edited by RobertMonday http://t.co/sPfDzuVZ4L","","","","http://en.wikipedia.org/w/index.php?diff=636666264&oldid=634587321"
"540604188955521024","","","2014-12-04 20:30:57 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Martha Roby Wikipedia article edited by ComfyKem http://t.co/yyU2DIMbVl","","","","http://en.wikipedia.org/w/index.php?diff=636657062&oldid=636187780"
"540602385367072769","","","2014-12-04 20:23:47 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","John McCain Wikipedia article edited by Ltbuni http://t.co/vFzDgOO7KJ","","","","http://en.wikipedia.org/w/index.php?diff=636656118&oldid=636570777"
"540582491590230016","","","2014-12-04 19:04:44 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Rand Paul Wikipedia article edited by CFredkin http://t.co/EcZUHzv6I3","","","","http://en.wikipedia.org/w/index.php?diff=636645238&oldid=636372426"
"540578470758457344","","","2014-12-04 18:48:45 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Lynn Westmoreland Wikipedia article edited by ComfyKem http://t.co/9fDKMXYKou","","","","http://en.wikipedia.org/w/index.php?diff=636643023&oldid=636527687"
"540577223129190400","","","2014-12-04 18:43:48 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Mike Lee (U.S. politician) Wikipedia article edited by ComfyKem http://t.co/jODuPgrxsG","","","","http://en.wikipedia.org/w/index.php?diff=636642308&oldid=636054091"
"540574017137438720","","","2014-12-04 18:31:03 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Joe Wilson (U.S. politician) Wikipedia article edited by Anonymous http://t.co/s1jaq7Z0wM","","","","http://en.wikipedia.org/w/index.php?diff=636640642&oldid=636487886"
"540560868543832064","","","2014-12-04 17:38:48 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Jackie Walorski Wikipedia article edited by GoldRingChip http://t.co/5cJROUIwMc","","","","http://en.wikipedia.org/w/index.php?diff=636633673&oldid=634008066"
"540560168124416000","","","2014-12-04 17:36:01 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","John Conyers Wikipedia article edited by EddieCal22 http://t.co/qvDCyiT0Mg","","","","http://en.wikipedia.org/w/index.php?diff=636633273&oldid=635913713"
"540558817046835200","","","2014-12-04 17:30:39 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Cory Gardner Wikipedia article edited by DrogoChubb http://t.co/rPiJ4s5fNq","","","","http://en.wikipedia.org/w/index.php?diff=636632538&oldid=636507960"
"540552202000273408","","","2014-12-04 17:04:22 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Bradley Byrne Wikipedia article edited by ComfyKem http://t.co/VQoXB8bAN5","","","","http://en.wikipedia.org/w/index.php?diff=636629009&oldid=635235167"
"540503372760350720","","","2014-12-04 13:50:20 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Pete Visclosky Wikipedia article edited by GoldRingChip http://t.co/AC6zR1gnee","","","","http://en.wikipedia.org/w/index.php?diff=636604968&oldid=633401906"
"540481766667354112","","","2014-12-04 12:24:29 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Yvette Clarke Wikipedia article edited by Billmckern http://t.co/3OWnAciTQk","","","","http://en.wikipedia.org/w/index.php?diff=636597190&oldid=636573827"
"540427486421864448","","","2014-12-04 08:48:48 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Grace Meng Wikipedia article edited by Rontrigger http://t.co/eNVaaQo4mb","","","","http://en.wikipedia.org/w/index.php?diff=636580263&oldid=635748394"
"540426844697554944","","","2014-12-04 08:46:15 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","John Thune Wikipedia article edited by Giraffedata http://t.co/PoS6TfHDi1","","","","http://en.wikipedia.org/w/index.php?diff=636580089&oldid=636115319"
"540414489909526528","","","2014-12-04 07:57:09 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Jeff Sessions Wikipedia article edited by Nevermore27 http://t.co/YdMQjwcIsm","","","","http://en.wikipedia.org/w/index.php?diff=636576951&oldid=636553794"
"540402686928388096","","","2014-12-04 07:10:15 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Yvette Clarke Wikipedia article edited by Anonymous http://t.co/II3va6EzxM","","","","http://en.wikipedia.org/w/index.php?diff=636573827&oldid=635019889"
"540400668260184064","","","2014-12-04 07:02:14 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Bill Nelson Wikipedia article edited by Zzyzx11 http://t.co/ShwSvh3MsY","","","","http://en.wikipedia.org/w/index.php?diff=636573109&oldid=636562734"
"540393440660684800","","","2014-12-04 06:33:30 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","John McCain Wikipedia article edited by Tocino http://t.co/IPiZzoRlEx","","","","http://en.wikipedia.org/w/index.php?diff=636570604&oldid=635779443"
"540383145787682817","","","2014-12-04 05:52:36 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Luis Gutiérrez Wikipedia article edited by Anonymous http://t.co/4WLn7YG06a","","","","http://en.wikipedia.org/w/index.php?diff=636566935&oldid=635900310"
"540365340535193600","","","2014-12-04 04:41:51 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Vance McAllister Wikipedia article edited by I dream of horses http://t.co/pUu6R1yAUf","","","","http://en.wikipedia.org/w/index.php?diff=636561271&oldid=636561238"
"540365247811702784","","","2014-12-04 04:41:29 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Vance McAllister Wikipedia article edited by Anonymous http://t.co/5Rrchebyas","","","","http://en.wikipedia.org/w/index.php?diff=636561238&oldid=636390492"
"540344302824849408","","","2014-12-04 03:18:15 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Jeff Sessions Wikipedia article edited by Pamhule http://t.co/p1PnMe9RAn","","","","http://en.wikipedia.org/w/index.php?diff=636553690&oldid=632740009"
"540331782789685249","","","2014-12-04 02:28:30 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Mark Udall Wikipedia article edited by Anonymous http://t.co/SYzBQisx1i","","","","http://en.wikipedia.org/w/index.php?diff=636548992&oldid=634643003"
"540320752722272256","","","2014-12-04 01:44:40 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Ted Deutch Wikipedia article edited by Anonymous http://t.co/9p26Sj3FER","","","","http://en.wikipedia.org/w/index.php?diff=636544569&oldid=626128630"
"540282288580595712","","","2014-12-03 23:11:50 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Lynn Westmoreland Wikipedia article edited by ComfyKem http://t.co/0m64pQEptX","","","","http://en.wikipedia.org/w/index.php?diff=636527687&oldid=636513957"
"540256198537531393","","","2014-12-03 21:28:09 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Lynn Westmoreland Wikipedia article edited by Jason Quinn http://t.co/RXUXmxljqn","","","","http://en.wikipedia.org/w/index.php?diff=636513957&oldid=628845857"
"540244900055617536","","","2014-12-03 20:43:16 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Cory Gardner Wikipedia article edited by Anonymous http://t.co/LfjdubzTgW","","","","http://en.wikipedia.org/w/index.php?diff=636507960&oldid=635218186"
"540240186945568768","","","2014-12-03 20:24:32 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Daniel Webster (Florida politician) Wikipedia article edited by Biblioworm http://t.co/zjlg8TfiG8","","","","http://en.wikipedia.org/w/index.php?diff=636505619&oldid=636505600"
"540237772431564800","","","2014-12-03 20:14:56 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Daniel Webster (Florida politician) Wikipedia article edited by Anonymous http://t.co/NLAvSvHGy3","","","","http://en.wikipedia.org/w/index.php?diff=636504443&oldid=636504419"
"540228168616280065","","","2014-12-03 19:36:47 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Stephen Fincher Wikipedia article edited by Arzel http://t.co/szQVuyCeMe","","","","http://en.wikipedia.org/w/index.php?diff=636499396&oldid=636184745"
"540223043021586432","","","2014-12-03 19:16:24 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Mitch McConnell Wikipedia article edited by Anonymous http://t.co/cwT0EIaRAS","","","","http://en.wikipedia.org/w/index.php?diff=636496702&oldid=636496641"
"540222521099190272","","","2014-12-03 19:14:20 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Mitch McConnell Wikipedia article edited by Anonymous http://t.co/QMlFsEFYt8","","","","http://en.wikipedia.org/w/index.php?diff=636496457&oldid=636215806"
"540219123289325568","","","2014-12-03 19:00:50 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Mark Warner Wikipedia article edited by Evxnc http://t.co/1wjNbhTTKE","","","","http://en.wikipedia.org/w/index.php?diff=636494703&oldid=636475754"
"540214526994812928","","","2014-12-03 18:42:34 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Lois Capps Wikipedia article edited by Anonymous http://t.co/Vq9iuk7M68","","","","http://en.wikipedia.org/w/index.php?diff=636492484&oldid=635455230"
"540207946039574528","","","2014-12-03 18:16:25 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Justin Amash Wikipedia article edited by Wikicology http://t.co/LOfAJweEQ4","","","","http://en.wikipedia.org/w/index.php?diff=636489235&oldid=636483724"
"540205034848657408","","","2014-12-03 18:04:51 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Joe Wilson (U.S. politician) Wikipedia article edited by ClueBot NG http://t.co/96SENT1Sa0","","","","http://en.wikipedia.org/w/index.php?diff=636487886&oldid=636487877"
"540205019950510081","","","2014-12-03 18:04:47 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Joe Wilson (U.S. politician) Wikipedia article edited by Anonymous http://t.co/AuEHAgxjiP","","","","http://en.wikipedia.org/w/index.php?diff=636487877&oldid=634578420"
"540200243514859521","","","2014-12-03 17:45:49 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Barbara Boxer Wikipedia article edited by Anonymous http://t.co/3IFJyGgL3C","","","","http://en.wikipedia.org/w/index.php?diff=636485548&oldid=632794933"
"540199617200398336","","","2014-12-03 17:43:19 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Pat Toomey Wikipedia article edited by Eeyoresdream http://t.co/k5dVkCSUug","","","","http://en.wikipedia.org/w/index.php?diff=636485223&oldid=635926169"
"540196703438405633","","","2014-12-03 17:31:45 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Justin Amash Wikipedia article edited by Anonymous http://t.co/d5NvCH3IsS","","","","http://en.wikipedia.org/w/index.php?diff=636483724&oldid=634111683"
"540181243552595968","","","2014-12-03 16:30:19 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Chaka Fattah Wikipedia article edited by PJWirs http://t.co/5YiRuVCnPw","","","","http://en.wikipedia.org/w/index.php?diff=636476555&oldid=630339143"
"540179627160137729","","","2014-12-03 16:23:53 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Mark Warner Wikipedia article edited by Evxnc http://t.co/yKil4KCjWz","","","","http://en.wikipedia.org/w/index.php?diff=636475754&oldid=635283188"
"540176365459615745","","","2014-12-03 16:10:56 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Patrick Murphy (Florida politician) Wikipedia article edited by Hoponpop69 http://t.co/yse4zlH5wl","","","","http://en.wikipedia.org/w/index.php?diff=636474178&oldid=635912911"
"540109268545191936","","","2014-12-03 11:44:19 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Joni Ernst Wikipedia article edited by Tiller54 http://t.co/WXLc6zo4WB","","","","http://en.wikipedia.org/w/index.php?diff=636448139&oldid=636202079"
"540028637270257664","","","2014-12-03 06:23:55 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Raúl Labrador Wikipedia article edited by Anonymous http://t.co/3u2aA6rdiJ","","","","http://en.wikipedia.org/w/index.php?diff=636425077&oldid=636361274"
"540013547762118657","","","2014-12-03 05:23:57 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Richard Burr Wikipedia article edited by Eeyoresdream http://t.co/Kdx2DIEBld","","","","http://en.wikipedia.org/w/index.php?diff=636420723&oldid=636420516"
"540012925436854272","","","2014-12-03 05:21:29 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Richard Burr Wikipedia article edited by Anonymous http://t.co/aqjyc9Aj0s","","","","http://en.wikipedia.org/w/index.php?diff=636420516&oldid=636419060"
"540006267159576576","","","2014-12-03 04:55:01 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Richard Burr Wikipedia article edited by Eeyoresdream http://t.co/zORBGrmxON","","","","http://en.wikipedia.org/w/index.php?diff=636418533&oldid=633570903"
"539953468119977984","","","2014-12-03 01:25:13 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Lee Terry Wikipedia article edited by Americus55 http://t.co/TvAKVyu7BT","","","","http://en.wikipedia.org/w/index.php?diff=636398678&oldid=634599912"
"539941699980521472","","","2014-12-03 00:38:27 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Ted Cruz Wikipedia article edited by Anonymous http://t.co/sDAgFkEQXD","","","","http://en.wikipedia.org/w/index.php?diff=636392996&oldid=634899570"
"539940709466247168","","","2014-12-03 00:34:31 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Tim Huelskamp Wikipedia article edited by Corkythehornetfan http://t.co/2vgu40Qwtk","","","","http://en.wikipedia.org/w/index.php?diff=636392550&oldid=636391077"
"539937289430765568","","","2014-12-03 00:20:56 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Tim Huelskamp Wikipedia article edited by Anonymous http://t.co/Zm3EkvEeXX","","","","http://en.wikipedia.org/w/index.php?diff=636391077&oldid=632620288"
"539935994384883713","","","2014-12-03 00:15:47 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Vance McAllister Wikipedia article edited by Anonymous http://t.co/4Yq2HqPHnu","","","","http://en.wikipedia.org/w/index.php?diff=636390492&oldid=634595384"
"539935840076460033","","","2014-12-03 00:15:10 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Tom Cole Wikipedia article edited by RobertMonday http://t.co/SqpsWhg5Yp","","","","http://en.wikipedia.org/w/index.php?diff=636390419&oldid=633245255"
"539931386904211457","","","2014-12-02 23:57:28 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Mike Coffman Wikipedia article edited by RobertMonday http://t.co/Tob2hlCW9V","","","","http://en.wikipedia.org/w/index.php?diff=636388651&oldid=632608116"
"539929875918757888","","","2014-12-02 23:51:28 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Steve Chabot Wikipedia article edited by RobertMonday http://t.co/CJDWuV9fce","","","","http://en.wikipedia.org/w/index.php?diff=636388050&oldid=620465146"
"539905401991741440","","","2014-12-02 22:14:13 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Chris Van Hollen Wikipedia article edited by Anonymous http://t.co/E4CYvtp5W5","","","","http://en.wikipedia.org/w/index.php?diff=636377420&oldid=633483758"
"539901277384486912","","","2014-12-02 21:57:50 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Jerry McNerney Wikipedia article edited by Binksternet http://t.co/wyAYUG8Mao","","","","http://en.wikipedia.org/w/index.php?diff=636375391&oldid=634925028"
"539901263753007104","","","2014-12-02 21:57:46 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","George Miller (California politician) Wikipedia article edited by Binksternet http://t.co/I0L2V3SnPG","","","","http://en.wikipedia.org/w/index.php?diff=636375380&oldid=634588169"
"539899335706955776","","","2014-12-02 21:50:07 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Barbara Lee Wikipedia article edited by Binksternet http://t.co/eaLz3O8BKg","","","","http://en.wikipedia.org/w/index.php?diff=636374313&oldid=635073728"
"539897223145070592","","","2014-12-02 21:41:43 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Bill Cassidy Wikipedia article edited by Materialscientist http://t.co/uE7gKoQbjl","","","","http://en.wikipedia.org/w/index.php?diff=636373233&oldid=636373144"
"539897084150054913","","","2014-12-02 21:41:10 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Bill Cassidy Wikipedia article edited by Juro1980 http://t.co/8ws8GPxXHf","","","","http://en.wikipedia.org/w/index.php?diff=636373144&oldid=636368713"
"539895792417640449","","","2014-12-02 21:36:02 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Rand Paul Wikipedia article edited by Buzzards-Watch Me Work http://t.co/AHkzn11X5E","","","","http://en.wikipedia.org/w/index.php?diff=636372426&oldid=635568340"
"539889305704235008","","","2014-12-02 21:10:15 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Bill Cassidy Wikipedia article edited by Widr http://t.co/Oi8Hld5XAd","","","","http://en.wikipedia.org/w/index.php?diff=636368713&oldid=636368537"
"539886050970460160","","","2014-12-02 20:57:19 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Bill Cassidy Wikipedia article edited by Juro1980 http://t.co/2Rq43r1vsl","","","","http://en.wikipedia.org/w/index.php?diff=636366967&oldid=636366737"
"539885643397353475","","","2014-12-02 20:55:42 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Bill Cassidy Wikipedia article edited by ClueBot NG http://t.co/gc5SXqScMW","","","","http://en.wikipedia.org/w/index.php?diff=636366737&oldid=636366724"
"539885614641209344","","","2014-12-02 20:55:35 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Bill Cassidy Wikipedia article edited by Juro1980 http://t.co/S95Xd8oSsa","","","","http://en.wikipedia.org/w/index.php?diff=636366724&oldid=636366429"
"539885132367532034","","","2014-12-02 20:53:40 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Bill Cassidy Wikipedia article edited by Widr http://t.co/mNrczdG9Zo","","","","http://en.wikipedia.org/w/index.php?diff=636366429&oldid=636366371"
"539884102363914243","","","2014-12-02 20:49:35 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Bill Cassidy Wikipedia article edited by Juro1980 http://t.co/4TC7ng4mWy","","","","http://en.wikipedia.org/w/index.php?diff=636365802&oldid=635545510"
"539883493380325376","","","2014-12-02 20:47:10 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Richard Shelby Wikipedia article edited by BD2412 http://t.co/ykW4cgqffx","","","","http://en.wikipedia.org/w/index.php?diff=636365472&oldid=635295196"
"539875690536239108","","","2014-12-02 20:16:09 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Raúl Labrador Wikipedia article edited by BD2412 http://t.co/GqQeowoBeA","","","","http://en.wikipedia.org/w/index.php?diff=636361274&oldid=635548803"
"539858135536914434","","","2014-12-02 19:06:24 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Thom Tillis Wikipedia article edited by Hippopotamusnc http://t.co/dwFukWDGwv","","","","http://en.wikipedia.org/w/index.php?diff=636351819&oldid=635945401"
"539834064904400897","","","2014-12-02 17:30:45 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Tulsi Gabbard Wikipedia article edited by Trappist the monk http://t.co/X6lO3KE0WE","","","","http://en.wikipedia.org/w/index.php?diff=636340178&oldid=635988620"
"539807491107078144","","","2014-12-02 15:45:09 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Adam Kinzinger Wikipedia article edited by Strike Eagle http://t.co/826vpFUwLg","","","","http://en.wikipedia.org/w/index.php?diff=636326727&oldid=636325592"
"539805079948505089","","","2014-12-02 15:35:34 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Adam Kinzinger Wikipedia article edited by Emily7907carr http://t.co/BCetd5T3QQ","","","","http://en.wikipedia.org/w/index.php?diff=636325592&oldid=630343902"
"539760257967607808","","","2014-12-02 12:37:28 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Peter T. King Wikipedia article edited by OccultZone http://t.co/320lJPaPuD","","","","http://en.wikipedia.org/w/index.php?diff=636307082&oldid=636306447"
"539705800403742720","","","2014-12-02 09:01:04 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Mary Landrieu Wikipedia article edited by Hebrides http://t.co/CQh3H9ZtSK","","","","http://en.wikipedia.org/w/index.php?diff=636290358&oldid=636225518"
"539663828246880256","","","2014-12-02 06:14:17 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Tom Coburn Wikipedia article edited by RokinRyan http://t.co/JhSAH6oQVc","","","","http://en.wikipedia.org/w/index.php?diff=636277392&oldid=635350476"
"539660136596647938","","","2014-12-02 05:59:37 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Jim Costa Wikipedia article edited by Freddiem http://t.co/UPJHiLxFJz","","","","http://en.wikipedia.org/w/index.php?diff=636276118&oldid=636275979"
